date,region,description,latitude,longitude,temp_avg_c,temp_max_c,temp_min_c,precipitation_mm,solar_radiation_kwh_m2,wind_speed_ms,wind_direction_deg
2025-03-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,15.33,23.98,7.95,0.0,3.1644,6.64,187.2
2025-03-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,17.2,25.19,9.31,0.0,6.253,4.56,255.7
2025-03-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,10.07,16.12,3.28,0.0,5.8502,5.96,7.0
2025-03-09,Permian_Basin_US,US Oil Region,31.8457,-102.3676,10.36,18.78,1.43,0.0,6.4111,3.23,333.7
2025-03-10,Permian_Basin_US,US Oil Region,31.8457,-102.3676,12.86,23.97,2.58,0.0,6.7786,4.17,223.5
2025-03-11,Permian_Basin_US,US Oil Region,31.8457,-102.3676,15.83,28.05,4.67,0.0,6.5743,5.38,247.2
2025-03-12,Permian_Basin_US,US Oil Region,31.8457,-102.3676,16.22,24.45,7.72,0.0,6.4584,7.75,269.9
2025-03-13,Permian_Basin_US,US Oil Region,31.8457,-102.3676,16.48,25.0,7.55,0.0,4.633,4.94,246.3
2025-03-14,Permian_Basin_US,US Oil Region,31.8457,-102.3676,14.44,19.65,9.58,0.0,6.0055,12.66,270.9
2025-03-15,Permian_Basin_US,US Oil Region,31.8457,-102.3676,11.33,16.88,6.48,0.0,5.7041,7.55,296.7
2025-03-16,Permian_Basin_US,US Oil Region,31.8457,-102.3676,12.23,22.15,3.7,0.0,6.9768,5.24,294.5
2025-03-17,Permian_Basin_US,US Oil Region,31.8457,-102.3676,16.98,29.54,5.02,0.0,5.9263,6.24,196.0
2025-03-18,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.23,31.51,8.8,0.0,6.5856,9.99,250.5
2025-03-19,Permian_Basin_US,US Oil Region,31.8457,-102.3676,11.92,17.88,4.32,0.0,7.2509,8.11,332.6
2025-03-20,Permian_Basin_US,US Oil Region,31.8457,-102.3676,10.0,18.88,1.55,0.0,7.2163,4.21,165.5
2025-03-21,Permian_Basin_US,US Oil Region,31.8457,-102.3676,15.28,26.26,4.12,0.0,6.9725,3.93,202.6
2025-03-22,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.05,30.66,5.98,0.0,7.0891,5.14,233.3
2025-03-23,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.02,26.95,9.97,0.0,6.6898,5.56,44.3
2025-03-24,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.41,28.4,8.73,0.0,6.7925,3.37,192.7
2025-03-25,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.96,32.61,10.45,0.0,6.3938,4.79,180.1
2025-03-26,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.48,29.02,15.5,0.1,4.8346,6.87,151.1
2025-03-27,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.62,23.28,14.6,0.19,5.2128,5.1,152.6
2025-03-28,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.41,30.83,13.09,0.0,6.7274,3.22,193.0
2025-03-29,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.91,30.76,12.63,0.0,5.3666,6.03,253.5
2025-03-30,Permian_Basin_US,US Oil Region,31.8457,-102.3676,19.76,28.27,11.13,0.0,7.3315,4.48,280.6
2025-03-31,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.4,27.57,10.19,0.0,7.1486,4.13,144.2
2025-04-01,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.93,30.55,11.8,0.0,6.6754,8.1,227.4
2025-04-02,Permian_Basin_US,US Oil Region,31.8457,-102.3676,19.34,25.5,11.99,0.28,6.93,4.61,296.7
2025-04-03,Permian_Basin_US,US Oil Region,31.8457,-102.3676,16.51,23.21,11.4,3.43,7.0778,6.3,62.6
2025-04-04,Permian_Basin_US,US Oil Region,31.8457,-102.3676,13.25,19.13,7.96,7.61,2.0357,5.65,49.8
2025-04-05,Permian_Basin_US,US Oil Region,31.8457,-102.3676,5.58,8.7,2.2,2.29,2.6148,8.36,15.1
2025-04-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,7.77,15.62,-0.39,0.0,6.8774,4.58,330.7
2025-04-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,12.75,22.56,2.37,0.0,7.4366,3.28,320.4
2025-04-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,17.06,28.13,6.03,0.0,7.6538,4.37,217.3
2025-04-09,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.56,32.84,8.45,0.0,7.6445,3.85,293.1
2025-04-10,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.77,32.27,11.14,0.0,7.6586,5.07,85.7
2025-04-11,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.72,32.44,12.7,0.0,7.3961,5.42,143.8
2025-04-12,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.93,36.52,14.15,0.0,7.5672,5.54,187.9
2025-04-13,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.01,37.12,12.53,0.0,7.919,4.99,236.3
2025-04-14,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.42,28.31,15.83,0.0,6.3206,5.72,60.4
2025-04-15,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.93,26.74,11.03,0.0,6.9727,6.7,107.9
2025-04-16,Permian_Basin_US,US Oil Region,31.8457,-102.3676,23.09,33.41,14.18,0.0,6.9295,6.72,168.2
2025-04-17,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.77,35.81,14.47,0.0,7.241,6.65,192.3
2025-04-18,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.24,28.14,19.25,0.0,2.819,6.96,211.3
2025-04-19,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.28,29.14,12.98,3.63,7.3889,4.13,298.5
2025-04-20,Permian_Basin_US,US Oil Region,31.8457,-102.3676,15.47,24.43,7.1,4.22,8.2493,4.85,291.4
2025-04-21,Permian_Basin_US,US Oil Region,31.8457,-102.3676,19.56,30.1,8.15,0.0,8.1463,4.44,170.2
2025-04-22,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.34,30.67,13.35,0.23,6.1894,6.66,153.1
2025-04-23,Permian_Basin_US,US Oil Region,31.8457,-102.3676,23.12,30.13,17.41,0.22,6.0946,6.87,154.3
2025-04-24,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.54,31.48,19.12,0.2,6.4567,6.05,155.3
2025-04-25,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.37,31.71,18.23,0.08,5.4804,7.2,144.5
2025-04-26,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.64,32.88,19.43,0.4,5.4334,6.78,146.5
2025-04-27,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.99,36.62,18.2,0.23,6.3506,7.72,169.6
2025-04-28,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.58,34.96,18.98,0.49,5.1886,6.86,203.4
2025-04-29,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.11,34.73,18.62,6.22,6.3734,6.77,166.1
2025-04-30,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.25,29.11,16.98,2.32,8.3038,4.12,275.3
2025-05-01,Permian_Basin_US,US Oil Region,31.8457,-102.3676,23.38,32.94,13.87,0.0,8.388,3.97,197.4
2025-05-02,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.05,25.75,13.87,0.0,4.3332,5.89,85.3
2025-05-03,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.9,27.34,9.92,0.0,8.0592,4.32,127.7
2025-05-04,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.1,26.53,12.58,0.27,7.3178,8.61,138.0
2025-05-05,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.35,30.04,15.26,7.81,6.8237,9.31,128.9
2025-05-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,19.35,25.52,13.91,8.3,8.1329,6.0,269.1
2025-05-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,18.86,27.02,10.64,0.01,8.1826,3.66,3.1
2025-05-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,17.68,22.25,11.87,1.63,2.3878,3.09,34.6
2025-05-09,Permian_Basin_US,US Oil Region,31.8457,-102.3676,19.06,25.9,11.97,0.2,7.0279,4.27,31.4
2025-05-10,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.06,28.5,11.65,0.0,7.7599,4.75,30.8
2025-05-11,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.45,29.9,11.35,0.0,8.6494,2.4,66.5
2025-05-12,Permian_Basin_US,US Oil Region,31.8457,-102.3676,23.44,34.51,11.29,0.0,7.6133,4.07,196.1
2025-05-13,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.15,36.81,18.56,0.0,7.1969,8.03,264.7
2025-05-14,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.76,36.01,20.39,0.0,5.6645,7.39,254.7
2025-05-15,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.96,32.79,19.02,0.0,6.1116,4.28,280.4
2025-05-16,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.98,34.8,16.2,0.0,7.6951,3.24,305.8
2025-05-17,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.88,35.19,19.44,0.0,5.879,5.94,212.6
2025-05-18,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.39,36.55,18.23,0.0,7.7446,5.29,240.0
2025-05-19,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.61,32.5,16.41,0.0,8.4926,7.13,275.6
2025-05-20,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.29,31.12,13.32,0.0,8.8207,3.8,310.9
2025-05-21,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.69,35.84,14.74,0.0,7.9207,4.5,177.8
2025-05-22,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.59,38.7,20.09,1.78,7.7983,4.97,171.7
2025-05-23,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.7,39.16,20.88,2.27,6.5914,8.4,172.2
2025-05-24,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.62,39.89,23.97,1.32,7.5082,7.34,184.1
2025-05-25,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.44,37.67,22.61,2.8,8.0755,4.36,187.1
2025-05-26,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.27,33.89,18.78,0.71,8.4211,2.28,74.7
2025-05-27,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.36,31.56,19.63,3.53,6.1318,3.59,109.9
2025-05-28,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.61,30.25,19.01,0.86,8.0779,4.71,133.6
2025-05-29,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.86,35.8,19.28,8.5,6.8866,5.27,128.8
2025-05-30,Permian_Basin_US,US Oil Region,31.8457,-102.3676,20.82,23.82,19.05,3.11,4.2739,3.59,89.1
2025-05-31,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.98,33.88,17.4,0.0,7.385,2.62,142.5
2025-06-01,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.97,37.09,19.9,0.0,8.166,4.04,191.0
2025-06-02,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.35,35.98,22.35,2.86,5.8658,5.83,181.3
2025-06-03,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.43,35.25,21.36,3.26,8.2867,5.16,247.4
2025-06-04,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.04,31.42,16.67,0.99,5.8922,5.77,99.8
2025-06-05,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.04,35.33,22.34,0.61,4.656,7.75,152.9
2025-06-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.95,37.91,22.59,0.2,8.0693,6.66,166.3
2025-06-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.77,40.79,22.95,0.0,8.417,4.2,169.6
2025-06-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.74,40.23,23.85,0.22,7.7801,5.93,157.6
2025-06-09,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.63,33.84,21.75,13.1,7.4791,5.31,125.3
2025-06-10,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.14,30.64,20.16,9.81,3.798,3.66,129.5
2025-06-11,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.67,30.66,19.42,0.1,7.5658,4.39,79.8
2025-06-12,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.65,35.28,16.82,0.01,8.4043,3.79,151.9
2025-06-13,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.68,38.44,22.15,0.39,8.0148,6.54,153.1
2025-06-14,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.24,38.9,22.75,0.03,7.7635,6.35,158.0
2025-06-15,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.54,37.88,21.57,0.02,8.0522,6.02,158.6
2025-06-16,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.73,39.13,22.01,0.0,8.255,5.29,155.1
2025-06-17,Permian_Basin_US,US Oil Region,31.8457,-102.3676,32.06,42.89,22.93,0.01,7.6366,8.3,177.5
2025-06-18,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.75,39.01,22.26,0.02,8.3093,5.62,145.3
2025-06-19,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.2,35.43,22.99,0.0,8.071,6.71,148.2
2025-06-20,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.79,37.44,22.44,0.0,8.3664,8.92,165.2
2025-06-21,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.93,36.87,22.35,0.0,8.2296,10.31,165.2
2025-06-22,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.8,35.44,22.24,0.02,7.2936,9.81,166.2
2025-06-23,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.78,31.7,23.54,0.49,4.8982,6.69,172.4
2025-06-24,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.69,34.96,22.73,0.01,7.7916,8.14,157.2
2025-06-25,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.32,35.93,21.9,0.05,6.9341,5.45,175.5
2025-06-26,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.77,32.8,21.99,6.41,7.211,4.07,181.2
2025-06-27,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.75,35.29,23.18,1.31,7.673,4.04,181.8
2025-06-28,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.87,36.45,23.08,3.52,7.8794,3.79,176.5
2025-06-29,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.41,35.29,23.61,1.01,7.4455,4.38,162.1
2025-06-30,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.62,33.36,21.07,19.18,5.6146,3.58,114.4
2025-07-01,Permian_Basin_US,US Oil Region,31.8457,-102.3676,21.86,24.03,20.42,19.86,4.2185,4.26,110.9
2025-07-02,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.83,27.42,19.53,12.1,4.4762,4.79,127.3
2025-07-03,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.49,29.43,20.39,23.98,3.511,4.09,167.1
2025-07-04,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.87,34.79,21.31,1.14,7.1434,2.83,162.9
2025-07-05,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.43,37.5,21.64,0.02,8.2054,4.25,113.3
2025-07-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.26,33.71,22.38,0.03,7.5043,3.48,105.9
2025-07-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.08,34.06,21.8,0.16,7.5734,2.75,124.7
2025-07-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.5,33.27,21.67,9.68,8.0009,3.71,149.3
2025-07-09,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.51,34.95,20.21,1.27,7.5554,3.19,145.4
2025-07-10,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.0,35.46,19.87,0.02,8.2075,5.01,163.6
2025-07-11,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.52,36.32,21.0,0.11,7.649,6.21,149.7
2025-07-12,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.94,30.99,21.49,8.57,4.8722,3.41,118.2
2025-07-13,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.16,33.53,20.17,0.56,7.2029,2.36,124.5
2025-07-14,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.81,32.57,21.32,2.47,7.7875,4.49,143.7
2025-07-15,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.25,33.96,20.41,0.17,7.5506,3.6,144.8
2025-07-16,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.6,37.49,21.59,0.0,7.801,5.14,153.1
2025-07-17,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.08,36.72,23.52,0.0,7.7844,5.96,147.7
2025-07-18,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.72,37.43,22.74,0.0,7.9246,5.45,158.5
2025-07-19,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.91,38.34,21.36,0.0,7.6044,5.3,168.4
2025-07-20,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.35,40.0,23.02,0.0,6.9418,5.21,166.2
2025-07-21,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.16,38.74,23.52,1.28,7.3596,5.6,178.7
2025-07-22,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.28,31.58,23.05,3.56,6.3948,6.1,182.7
2025-07-23,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.31,34.86,22.04,3.43,7.111,6.02,180.9
2025-07-24,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.03,37.64,22.73,4.99,7.3514,3.77,185.7
2025-07-25,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.44,36.51,21.84,1.14,7.4904,1.95,148.7
2025-07-26,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.25,37.92,23.28,0.43,7.6598,4.91,151.8
2025-07-27,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.2,33.04,23.32,0.06,7.3526,6.81,157.4
2025-07-28,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.06,36.48,22.12,0.0,7.4383,6.51,153.5
2025-07-29,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.4,37.14,21.91,0.0,7.8922,4.76,156.6
2025-07-30,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.21,38.1,19.76,0.0,8.0717,4.05,151.2
2025-07-31,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.47,37.75,20.71,0.01,7.8005,3.03,110.7
2025-08-01,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.36,35.19,22.03,2.68,7.1021,2.54,101.0
2025-08-02,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.39,37.99,22.31,0.01,7.4042,3.21,137.7
2025-08-03,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.4,39.74,22.97,0.34,7.1141,4.66,166.0
2025-08-04,Permian_Basin_US,US Oil Region,31.8457,-102.3676,32.45,40.96,24.16,0.01,7.6061,5.15,137.2
2025-08-05,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.38,39.41,23.92,0.0,7.7088,6.46,152.9
2025-08-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.05,39.48,22.92,0.0,7.8317,5.76,163.9
2025-08-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.69,38.94,22.08,0.0,7.7441,4.96,167.0
2025-08-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.46,40.16,23.38,0.0,7.6598,5.7,167.7
2025-08-09,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.88,40.6,23.27,0.0,7.7542,5.77,170.3
2025-08-10,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.95,40.26,24.16,0.0,7.5502,5.92,163.5
2025-08-11,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.89,35.99,24.74,2.84,5.7842,4.67,149.1
2025-08-12,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.17,34.84,21.15,0.55,6.9252,2.95,91.1
2025-08-13,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.0,37.27,21.96,0.0,7.0978,3.27,137.8
2025-08-14,Permian_Basin_US,US Oil Region,31.8457,-102.3676,32.1,39.75,24.27,0.0,7.0771,5.36,163.5
2025-08-15,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.88,38.59,24.8,0.0,6.9552,6.28,155.3
2025-08-16,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.83,36.2,24.5,0.01,6.4337,4.86,170.6
2025-08-17,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.99,37.09,25.34,1.05,6.2182,5.1,165.9
2025-08-18,Permian_Basin_US,US Oil Region,31.8457,-102.3676,31.16,37.95,24.51,2.0,6.5071,4.41,159.2
2025-08-19,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.07,35.11,23.82,3.96,6.2686,4.13,151.6
2025-08-20,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.32,35.0,22.81,1.41,6.1363,3.56,54.7
2025-08-21,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.21,34.94,20.93,0.0,6.7466,3.17,86.4
2025-08-22,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.96,36.12,22.27,0.0,7.0536,2.9,93.7
2025-08-23,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.85,34.87,20.95,0.0,7.0495,4.16,87.7
2025-08-24,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.59,35.66,21.18,0.0,5.8402,2.72,135.4
2025-08-25,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.47,36.67,21.85,0.0,7.026,4.69,159.1
2025-08-26,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.02,35.45,22.14,0.0,6.8102,5.11,128.6
2025-08-27,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.4,35.05,21.01,0.1,6.5772,5.1,159.2
2025-08-28,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.93,38.51,22.59,0.13,6.78,3.18,174.0
2025-08-29,Permian_Basin_US,US Oil Region,31.8457,-102.3676,30.81,38.63,24.34,8.5,6.0494,3.64,104.0
2025-08-30,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.29,34.29,22.06,7.61,6.3372,3.05,83.4
2025-08-31,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.06,31.08,21.55,4.19,5.5296,3.5,82.3
2025-09-01,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.43,33.32,20.12,0.02,6.3907,3.06,76.9
2025-09-02,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.66,35.72,19.53,0.0,6.4846,3.26,53.3
2025-09-03,Permian_Basin_US,US Oil Region,31.8457,-102.3676,27.14,34.92,18.59,0.0,6.307,2.92,104.9
2025-09-04,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.75,37.25,20.37,0.0,6.7133,3.63,195.0
2025-09-05,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.53,31.03,23.39,0.01,2.7598,2.19,337.6
2025-09-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,23.73,28.7,19.35,1.44,4.2912,3.85,98.5
2025-09-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.28,31.77,19.24,0.01,5.3458,4.18,118.4
2025-09-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.59,32.54,19.61,0.0,6.2705,4.61,153.3
2025-09-09,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.33,35.26,18.95,0.0,6.8285,5.27,157.5
2025-09-10,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.48,34.45,19.01,0.0,6.877,6.01,155.8
2025-09-11,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.6,34.85,18.71,0.0,6.8462,5.63,154.0
2025-09-12,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.26,33.52,19.03,0.0,6.4942,6.23,152.0
2025-09-13,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.22,30.5,20.97,10.48,4.7508,6.11,154.5
2025-09-14,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.52,30.12,20.36,6.71,5.6609,4.97,161.4
2025-09-15,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.89,33.12,20.41,0.0,6.2532,4.75,151.1
2025-09-16,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.37,31.86,18.7,0.0,6.0869,4.83,153.6
2025-09-17,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.09,31.45,18.72,0.0,5.9362,4.59,155.3
2025-09-18,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.03,31.2,19.25,0.0,5.4226,4.34,148.5
2025-09-19,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.27,33.0,19.07,0.0,6.0523,4.43,151.8
2025-09-20,Permian_Basin_US,US Oil Region,31.8457,-102.3676,26.98,33.73,20.44,0.73,5.3218,3.98,173.8
2025-09-21,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.0,36.67,20.82,0.01,6.0605,2.98,208.1
2025-09-22,Permian_Basin_US,US Oil Region,31.8457,-102.3676,29.13,37.76,21.72,0.02,6.1826,4.52,179.5
2025-09-23,Permian_Basin_US,US Oil Region,31.8457,-102.3676,28.83,36.71,21.94,1.17,6.0888,2.94,151.9
2025-09-24,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.97,28.82,18.09,7.92,4.6438,5.28,37.6
2025-09-25,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.17,30.07,14.95,0.0,6.3528,2.56,62.6
2025-09-26,Permian_Basin_US,US Oil Region,31.8457,-102.3676,23.75,32.09,15.42,0.0,6.1896,3.8,156.2
2025-09-27,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.52,32.14,18.32,0.01,5.4163,4.88,138.6
2025-09-28,Permian_Basin_US,US Oil Region,31.8457,-102.3676,23.23,30.01,17.55,0.03,4.6476,4.02,138.1
2025-09-29,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.16,28.74,17.6,0.0,3.1123,2.92,113.5
2025-09-30,Permian_Basin_US,US Oil Region,31.8457,-102.3676,22.59,31.32,14.24,0.01,5.9808,3.07,135.8
2025-10-01,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.06,33.98,16.6,0.0,5.7401,3.7,163.1
2025-10-02,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.9,34.82,17.65,0.0,5.9616,4.4,151.6
2025-10-03,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.36,33.63,17.5,0.0,5.8656,3.82,156.6
2025-10-04,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.72,32.16,18.03,0.0,5.5843,6.03,162.2
2025-10-05,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.06,33.23,18.24,0.0,5.5421,6.48,158.8
2025-10-06,Permian_Basin_US,US Oil Region,31.8457,-102.3676,25.22,32.65,19.23,0.0,5.4578,6.0,146.0
2025-10-07,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.91,31.96,18.13,0.01,4.6162,5.16,109.4
2025-10-08,Permian_Basin_US,US Oil Region,31.8457,-102.3676,24.34,30.19,19.35,0.2,4.1743,5.15,111.2
